volid,dateused,pubdate,birthdate,firstpub,gender,nation,allwords,logistic,realclass,trainflag,trainsize,author,title,genretags
nyp.33433076057862,1833,1833,1833,1833,,,1355320,0.363361545513,1,1,115,"Scott, Walter,",The complete works of Sir Walter Scott ;,fic
uc1.b278751,1803,1803,1803,1803,,,37244,0.552767800413,1,1,120,"Montjoye,",D'Aveyro;,fic
nyp.33433074868542,1816,1816,1816,1816,,,13932,0.586300492011,1,1,120,"Hofland,",The affectionate brothers,fic
uc1.b296699,1829,1829,1829,1829,,,255963,0.336291218906,0,1,120,"Jefferson, Thomas,","Memoir, correspondence, and miscellanies",bio
uva.x000980249,1807,1807,1807,1807,,,145694,0.508908546342,1,1,120,"Rabelais, François,",The works of Francis Rabelais,fic
dul1.ark+=13960=t4cn81m1v,1835,1835,1835,1835,,,39990,0.601557388221,0,1,120,"Beckford, William,",Recollections of an excursion to the monasteries of Alcobaça and Batalha,bio
nyp.33433081996344,1846,1846,1846,1846,,,112772,0.555574643665,1,1,115,"Scott, Walter,",Waverley novels,fic
loc.ark+=13960=t1mg7pg15,1812,1812,1812,1812,,,4457,0.350139991313,0,1,120,"[Raguet, Condy],","A masonic oration on the death of Brother William S. Bush, lieutenant of marines, who was killed on board the frigate Constitution, during her engagement with the British frigate Guerrier, on the 19th August, 1812",bio
mdp.39015073763511,1810,1810,1810,1810,,,116366,0.306341108358,0,1,119,"Almon, John,","Anecdotes of the life of the Right Honourable William Pitt, earl of Chatham",bio
hvd.32044086796158,1822,1822,1822,1822,,,52257,0.660113375973,1,1,120,"Anley, Charlotte.",Influence;,fic
nyp.33433082354279,1823,1823,1823,1823,,,81120,0.282654777338,0,1,120,"Tytler, Patrick Fraser,",An account of the life and writings of Sir Thomas Craig of Riccarton,bio
uva.x001273041,1839,1839,1839,1839,,,313756,0.515494056048,0,1,120,"Donne, John,",The works of John Donne,bio
mdp.39015039792554,1837,1837,1837,1837,,,57039,0.642858402364,1,1,120,"Bird, Robert Montgomery,",Nick of the woods;,fic
hvd.hwbfn3,1805,1805,1805,1805,,,66510,0.382964172786,0,1,120,"Marmontel, Jean-François,",Memoirs of Marmontel,bio
njp.32101067483790,1826,1826,1826,1826,,,104215,0.561026315675,0,1,120,anonymous6,Autobiography;,bio
nyp.33433075798169,1807,1807,1807,1807,,,105628,0.560941623643,1,1,120,anonymous1,The memoirs of Charles Westcote,fic
hvd.32044011632619,1830,1830,1830,1830,,,100459,0.434255809921,0,1,120,"Chambers, Robert,",The life of King James the First,bio
uc2.ark+=13960=t3bz61m23,1895,1895,1895,1895,,,3070,0.689535791793,1,1,119,"Allen, Willis Boyd,",Christmas on wheels,fic
wu.89097319586,1855,1855,1855,1855,,,215606,0.292241963513,0,1,119,"Braithwaite, J. Bevan",Memoirs of Joseph John Gurney;,bio
loc.ark+=13960=t8tb17j86,1865,1865,1865,1865,,,6773,0.376837981339,0,1,119,"Bain, John Wallace,",National lessons from the life and death of President Lincoln,bio
njp.32101066457035,1852,1852,1852,1852,,,52411,0.601323111509,1,1,119,"Cobbold, Richard.",Courtland,fic
uiuo.ark+=13960=t6542qz1v,1896,1896,1896,1896,,,47143,0.514925645541,0,1,119,"Brooks, Elbridge S.","The true story of Abraham Lincoln, the American",bio
nnc1.cr59965312,1874,1874,1874,1874,,,17532,0.327869742865,0,1,119,"Spaulding, John,",From the plow to the pulpit,bio
nyp.33433074864905,1892,1892,1892,1892,,,141404,0.756138509301,1,1,119,"Glyn, Anna L.",Fifty pounds for a wife,fic
uc1.b3286063,1880,1880,1880,1880,,,194822,0.366113962594,0,1,119,anonymous6,The Cabinet of Irish literature,bio
nyp.33433069321556,1852,1852,1852,1852,,,132613,0.374619375781,0,1,119,"Le Normand, Marie Anne Adélaïde,",Historical and secret memoirs of the Empress Josephine,bio
uc2.ark+=13960=t4mk66j08,1886,1886,1886,1886,,,31700,0.48255307018,0,1,119,"Brewin, Robert.",The martyrs of Golbanti,bio
nc01.ark+=13960=t7pn9kj22,1863,1863,1863,1863,,,47387,0.605868534002,1,1,119,"Hazelton, Harry.","The border spy, or, The beautiful captive of the rebel camp",fic
uc2.ark+=13960=t47p8w13n,1856,1856,1856,1856,,,52140,0.645756701718,1,1,119,"Urbino, L. B.",The home angel,fic
loc.ark+=13960=t8jd5hj87,1876,1876,1876,1876,,,248443,0.388816312297,0,1,119,"Cooke, John Esten,",Stonewall Jackson: a military biography,bio
uiuo.ark+=13960=t3pv6sw3b,1886,1886,1886,1886,,,65461,0.685864799766,1,1,119,"Chetwynd, Henry Wayland,",Mrs. Dorriman,fic
uc2.ark+=13960=t20c4wx8c,1894,1894,1894,1894,,,45575,0.689651528588,1,1,119,"Harraden, Beatrice,",Ships that pass in the night,fic
nyp.33433084128390,1852,1852,1852,1852,,,231365,0.6114400548,1,1,119,"Grant, James,",The Scottish cavalier,fic
nyp.33433082337209,1868,1868,1868,1868,,,63350,0.359772750059,0,1,119,"Bisbee, Herman.",Memoir of Rev. Seth Barnes,bio
uc2.ark+=13960=t3708422b,1875,1875,1875,1875,,,61034,0.635197738049,1,1,119,"Yonge, Charlotte M.",My young Alcides,fic
mdp.39015063540234,1887,1887,1887,1887,,,36078,0.691078501811,1,1,119,"Baker, George Augustus,",Mrs. Hephaestus,fic
yale.39002060927275,1859,1859,1859,1859,,,250120,0.307897222588,0,1,119,"Griswold, Rufus W.","The republican court, or, American society in the days of Washington",bio
mdp.39015074813422,1883,1883,1883,1883,,,148919,0.285297784362,0,1,119,"Omond, George William Thomson,",The lord advocates of Scotland from the close of the fifteenth century to the passing of the reform bill,bio
uc2.ark+=13960=t79s1rz0g,1895,1895,1895,1895,,,88762,0.763877215305,1,1,119,"Hope, Anthony,",The god in the car,fic
uiuo.ark+=13960=t4sj24h91,1861,1861,1861,1861,,,98530,0.624457445855,1,1,119,"Radecliffe, Noell.",Wheel within wheel,fic
mdp.39015073486428,1887,1887,1887,1887,,,119012,0.671345794041,1,1,119,"Henty, G. A.",A final reckoning,fic
uc2.ark+=13960=t2v40x33f,1880,1880,1880,1880,,,133115,0.633851259777,1,1,119,"Moran, Michael, ca. 1794-1846.",The Zozimus papers,fic
dul1.ark+=13960=t50g4f66g,1863,1863,1863,1863,,,215067,0.553299967802,1,1,117,"Lytton, Edward Bulwer Lytton,",A strange story,fic
uc1.b3327324,1855,1855,1855,1855,,,132054,0.625803615445,1,1,119,"Moodie, Susanna,",Geoffrey Moncton,fic
nnc2.ark+=13960=t05x2cs3q,1863,1863,1863,1863,,,498862,0.262845706241,0,1,118,"Cunningham, George Godfrey.",The English nation;,bio
uc1.b2969506,1861,1861,1861,1861,,,112925,0.278107020315,0,1,119,"Hook, Walter Farquhar,",Lives of the archbishops of Canterbury,bio
uva.x002404077,1870,1870,1870,1870,,,169118,0.495746278158,0,1,119,"Mitford, Mary Russell,",The life of Mary Russell Mitford,bio
uc1.b3335121,1895,1895,1895,1895,,,122120,0.282010656157,0,1,119,"Brown, Peter Hume,",John Knox,bio
uiuo.ark+=13960=t81k00j7q,1876,1876,1876,1876,,,69948,0.604082790965,1,1,119,"Payn, James,",Fallen fortunes,fic
loc.ark+=13960=t9z03dr98,1888,1888,1888,1888,,,83111,0.528829232081,1,1,119,"Smedes, Susan Dabney,",Memorials of a southern planter,fic
nyp.33433082507611,1899,1899,1899,1899,,,182103,0.551349551257,0,1,119,"Jones, Charles Jesse,",Buffalo Jones' forty years of adventure,bio
nyp.33433082348008,1858,1858,1858,1858,,,195840,0.240222810119,0,1,119,"Metcalfe, Charles Theophilus Metcalfe,","The life and correspondence of Charles, Lord Metcalfe",bio
yale.39002007705933,1853,1853,1853,1853,,,269647,0.346144764482,0,1,119,"Croswell, Harry,","A memoir of the late Rev. William Croswell, D.D",bio
uc2.ark+=13960=t4rj4g518,1867,1867,1867,1867,,,108488,0.675145143894,1,1,119,"Jerrold, Douglas William,",The story of a feather,fic
uc2.ark+=13960=t37080t31,1885,1885,1885,1885,,,11569,0.259683570031,0,1,119,"Wright, Augustine W.","In memoriam, John S. Wright",bio
uc2.ark+=13960=t54f1n16g,1870,1870,1870,1870,,,105192,0.62627156661,1,1,119,"Brewster, Anne Maria Hampton,","Compensation; or, Always a future",fic
loc.ark+=13960=t57d37g75,1853,1853,1853,1853,,,10037,0.295468898168,0,1,119,"Hopkins, Mark,",A discourse commemorative of Amos Lawrence,bio
uiuo.ark+=13960=t88g97d1g,1873,1873,1873,1873,,,54234,0.62092330305,1,1,119,"Reid, Mayne,",The death shot,fic
nyp.33433081921508,1882,1882,1882,1882,,,445544,0.260033845185,0,1,119,anonymous7,"The History of Daviess County, Missouri",bio
nyp.33433081786380,1896,1896,1896,1896,,,64586,0.321143978681,0,1,119,anonymous8,A Pastor's 25th and a church's 150th anniversary,bio
uc2.ark+=13960=t6736tw2g,1893,1893,1893,1893,,,178004,0.703610488603,1,1,119,"Black, William,","Judith Shakespeare, A romance",fic
nyp.33433074866009,1852,1852,1852,1852,,,51169,0.658406643394,1,1,119,"Howitt, Mary Botham,",Gabriel,fic
uc1.b61032,1876,1876,1876,1876,,,368799,0.361425301284,0,1,119,"Sherman, William T.",Memoirs of General William T. Sherman,bio
inu.32000010022269,1855,1855,1855,1855,,,299549,0.242977587432,0,1,118,"Cunningham, George Godfrey.",A history of England in the lives of Englishmen,bio
uc1.b4104315,1878,1878,1878,1878,,,241582,0.581919852468,1,1,119,anonymous3,Ponce de Leon,fic
uc2.ark+=13960=t21c1vq9x,1853,1853,1853,1853,,,27192,0.395631361752,0,1,119,"Whiting, Sydney.",Memoirs of a stomach,bio
yale.39002089542022,1896,1896,1896,1896,,,312603,0.325010310094,0,1,119,"Seton, George,",A history of the family of Seton during eight centuries,bio
uiuo.ark+=13960=t7qn6pv8d,1861,1861,1861,1861,,,62302,0.715314550738,1,1,119,"Oliphant,",The house on the moor,fic
yale.39002002907450,1878,1878,1878,1878,,,100155,0.388047113591,0,1,119,"Wells, James M.",The Chisolm massacre,bio
wu.89099774549,1862,1862,1862,1862,,,17814,0.645371823675,1,1,119,anonymous1,The cobler of Canterburie,fic
umn.31951002162048g,1872,1872,1872,1872,,,15299,0.477854757016,0,1,119,"Vaux, Thomas Vaux,","The poems of Thomas, lord Vaux: (died 1562) Edward, earl of Oxford: (died 1694) Robert, earl of Essex: (died 1601.) and Walter, earl of Essex: (died 1576.)",bio
wu.89098024433,1885,1885,1885,1885,,,30882,0.644683197703,1,1,119,"Field, Alice Durand.",Palermo,fic
mdp.39015059408222,1852,1852,1852,1852,,,56900,0.618734600631,1,1,119,"James, G. P. R.",Pequinillo,fic
njp.32101007988437,1883,1883,1883,1883,,,130206,0.318952927873,0,1,119,"Burke, Bernard,",Vicissitudes of families,bio
uc2.ark+=13960=t6k07444r,1897,1897,1897,1897,,,204113,0.723249577931,1,1,118,"Wood, Henry,",Anne Hereford,fic
uc2.ark+=13960=t6j10312d,1890,1890,1890,1890,,,136353,0.660911362246,0,1,118,"Dickens, Charles,",Dicken's works,bio
uc1.b272819,1886,1886,1886,1886,,,143288,0.6677015904,1,1,119,"Cole, E. W.,",Fun doctor,fic
uc2.ark+=13960=t7gq6s478,1880,1880,1880,1880,,,60834,0.776501813345,1,1,119,"Hawthorne, Julian,","Yellow-cap, and other fairy-stories for children",fic
nyp.33433082359757,1869,1869,1869,1869,,,8011,0.473033422082,0,1,119,anonymous5,In memoriam; Mary Elizabeth Perry,bio
yale.39002005758546,1866,1866,1866,1866,,,45789,0.702184082453,1,1,119,"Estabrooks, Henry L.",Adrift in Dixie;,fic
nyp.33433082397039,1859,1859,1859,1859,,,43087,0.325333746738,0,1,119,"Custis, George Washington Parke,",Recollections and private memoirs of Washington,bio
mdp.39015078559484,1870,1870,1870,1870,,,99552,0.408263343503,1,1,119,"Defoe, Daniel,",Aventures de Robinson Crusoe,fic
uc2.ark+=13960=fk20c4sr5s,1892,1892,1892,1892,,,65380,0.299374647907,0,1,119,"Franklin, Benjamin,",The autobiography of Benjamin Franklin. (Complete.),bio
mdp.39015070200855,1880,1880,1880,1880,,,272815,0.644044222943,1,1,119,anonymous4,[Library of famous fiction],fic
nyp.33433034410674,1881,1881,1881,1881,,,155725,0.747197257464,1,1,119,"Parr, Louisa,",Adam and Eve,fic
uc2.ark+=13960=t95719x5v,1898,1898,1898,1898,,,42460,0.570078612857,1,1,119,"Gale, James Scarth,",Korean sketches,fic
nyp.33433082533708,1873,1873,1873,1873,,,119309,0.406106503997,0,1,119,"Stevenson, William Fleming,",Praying and working;,bio
uc2.ark+=13960=t57d2qw7z,1868,1868,1868,1868,,,90688,0.722004534761,1,1,119,anonymous2,"The Canterbury bells; or, Scenes in the Belmont family",fic
uc1.b272927,1855,1855,1855,1855,,,49967,0.612050299208,1,1,119,anonymous0,The Ladies' wreath,fic
uc2.ark+=13960=t80k29g9z,1867,1867,1867,1867,,,206503,0.599201363521,1,1,119,"Mühlbach, L.",Louisa of Prussia and her times,fic
uc2.ark+=13960=t0ms3ms44,1859,1859,1859,1859,,,108177,0.556594854637,1,1,117,"Lytton, Edward Bulwer Lytton,",Novels of Sir Edward Bulwer Lytton,fic
mdp.39015063919131,1883,1883,1883,1883,,,96553,0.645508096352,1,1,119,"Hardy, Arthur Sherburne,",But yet a woman;,fic
loc.ark+=13960=t24b3vz21,1886,1886,1886,1886,,,23146,0.322415580753,0,1,119,"Walter, James.","History and descriptive details of Middleton's portraits of Mary, the mother of Washington, and Mary Phillipse (Washington's early love)",bio
mdp.39015063817236,1891,1891,1891,1891,,,263181,0.252411917715,0,1,119,"Prior, James,",A life of Edmund Burke,bio
loc.ark+=13960=t1tf0305n,1887,1887,1887,1887,,,46194,0.217566345002,0,1,119,"Ham, H. W. J.",Representative Georgians,bio
inu.32000002845891,1876,1876,1876,1876,,,127167,0.336976942286,0,1,119,"Bogart, W. H.",Daniel Boone and the hunters of Kentucky,bio
njp.32101067174092,1861,1861,1861,1861,,,109324,0.359645206288,0,1,119,"Lockhart, J. G.","Memoirs of the life of Sir Walter Scott, Bart",bio
uc1.b4071521,1891,1891,1891,1891,,,106514,0.372366575076,0,1,119,"Steele, Sarah L.",The Right Honourable Arthur Macmurrough Kavanagh,bio
uc2.ark+=13960=t6tx3k58g,1895,1895,1895,1895,,,29419,0.743929811421,1,1,119,"Benson, E. F.",The judgment books,fic
uc2.ark+=13960=t11n81g52,1891,1891,1891,1891,,,183673,0.572713513768,1,1,117,"Lytton, Edward Bulwer Lytton,","Alice, or, The mysteries",fic
uiuo.ark+=13960=t9w08zp3c,1876,1876,1876,1876,,,691172,0.341149399651,0,1,119,"Power, John Carroll,","History of the early settlers of Sangamon County, Illinois",bio
njp.32101071988149,1893,1893,1893,1893,,,54124,0.636460286861,1,1,119,"Morris, Charles,",Tales from the dramatists,fic
nyp.33433082302898,1870,1870,1870,1870,,,14052,0.621357929192,1,1,119,"Follen, Eliza Lee Cabot,",True stories about dogs & cats,fic
nyp.33433082409503,1869,1869,1869,1869,,,237819,0.334571927988,0,1,119,"Gibbon, Edward,","The autobiography and correspondence of Edward Gibbon, the historian",bio
loc.ark+=13960=t8gf0x21c,1860,1860,1860,1860,,,8210,0.193821745746,0,1,119,"Ferry, Orris Sanford,","Speech of Orris S. Ferry, of Connecticut",bio
uc1.b80758,1873,1873,1873,1873,,,85334,0.388369487306,0,1,119,"Fitzgerald, Percy Hetherington,",Life and adventures of Alexander Dumas,bio
uc1.b3549864,1874,1874,1874,1874,,,114179,0.660789076668,1,1,118,"Dickens, Charles,",The works of Charles Dickens,fic
mdp.39015066053763,1866,1866,1866,1866,,,293013,0.329315020969,0,1,119,"Johnson, Samuel,",Lives of the most eminent English poets,bio
nyp.33433081863007,1851,1851,1851,1851,,,60657,0.533856922921,1,1,119,"Hagen, Ernst August,",Norica,fic
uc2.ark+=13960=t9b56ph68,1873,1873,1873,1873,,,40997,0.568615508931,1,1,119,"Jones, C. A.",The life of S. Elizabeth of Hungary,fic
umn.31951001515829j,1896,1896,1896,1896,,,48567,0.240293683125,0,1,119,"Ingram, Henry Atlee.",The life and character of Stephen Girard,bio
uc2.ark+=13960=t9d50jg13,1863,1863,1863,1863,,,150387,0.37992262496,0,1,119,"Poel, Emma.",Life of Amelia Wilhelmina Sieveking,bio
nnc1.cu11683260,1856,1856,1856,1856,,,199346,0.579857778487,1,1,118,"Cooper, James Fenimore,",Cooper's sea tales,fic
uc2.ark+=13960=t0zp3wk6s,1882,1882,1882,1882,,,220715,0.385010645807,0,1,119,"Douglass, Frederick,","Life and times of Frederick Douglass, written by himself",bio
uiuo.ark+=13960=t9p27hj5m,1864,1864,1864,1864,,,73233,0.699106953855,1,1,119,"Saunders, John,",Guy Waterman,fic
nyp.33433076016918,1859,1859,1859,1859,,,206383,0.568658424265,1,1,118,"Cooper, James Fenimore,",Cooper's novels,fic
umn.31951001786789g,1894,1894,1894,1894,,,260591,0.337719005911,0,1,119,"Hinton, Richard J.",John Brown and his men; with some account of the roads they traveled to reach Harper's Ferry,bio
mdp.35112101783647,1852,1852,1852,1852,,,220343,0.220809921308,0,1,119,"Livingston, John","Biographical sketches of eminent American lawyers, now living",bio
nyp.33433068198542,1850,1850,1850,1850,,,54777,0.669357158906,1,1,119,"Burkhardt, Charles B.,",Fairy tales and legends of many nations,fic
uc2.ark+=13960=t6c24wq64,1881,1881,1881,1881,,,252723,0.678937119452,1,1,119,"Sewell, Elizabeth Missing,",Ivors,fic
loc.ark+=13960=t6xw4j238,1891,1891,1891,1891,,,74495,0.445259931341,0,1,119,"Maynard, Nettie Colburn,",Was Abraham Lincoln a spiritualist?,bio
uc2.ark+=13960=t56d5rq50,1867,1867,1867,1867,,,13496,0.608275359196,1,1,119,"Ferguson, Samuel,",Father Tom and the Pope,fic
wu.89100134345,1887,1887,1887,1887,,,144734,0.365622926739,0,1,119,"Pardoe,","Louis the Fourteenth, and the court of France in the seventeenth century",bio
njp.32101066452002,1881,1881,1881,1881,,,62152,0.499264285926,0,1,119,"Cheney, Ednah Dow Littlehale,","Memoir of Seth W. Cheney, artist",bio
njp.32101066458041,1860,1860,1860,1860,,,30242,0.393076075211,0,1,119,"Johnston, Algernon Sidney,",Memoirs of a nullifier,bio
uc2.ark+=13960=t3513vh35,1897,1897,1897,1897,,,109923,0.54356487396,1,1,119,"Griffith, George.",Briton or Boer?,fic
uc2.ark+=13960=t8df6p47x,1876,1876,1876,1876,,,351080,0.675134614401,1,1,119,"Auerbach, Berthold,",On the heights;,fic
uc1.b3327247,1877,1877,1877,1877,,,230487,0.70881895538,1,1,118,"Wood, Henry,",Mrs. Wood's novels,fic
uc1.b111911,1876,1876,1876,1876,,,210632,0.651833107222,1,1,119,"Egan, Pierce,","The poor girl; or, The marchioness and her secret",fic
nc01.ark+=13960=t9f48335q,1868,1868,1868,1868,,,84810,0.677505605216,1,1,119,"Dickinson, Anna E.",What answer?,fic
uiuo.ark+=13960=t8ff3wb4t,1888,1888,1888,1888,,,112456,0.35073910582,0,1,119,"Slade, H.",The life and labors of the late Rev. William Stevens Balch,bio
mdp.39015021918225,1890,1890,1890,1890,,,107382,0.683189385336,1,1,119,"Southworth, Emma Dorothy Eliza Nevitte,",Fulfilling her destiny,fic
loc.ark+=13960=t9s184c87,1879,1879,1879,1879,,,125119,0.289487385387,0,1,119,"Blake, Mortimer,","A history of the town of Franklin, Mass.;",bio
mdp.39015066358394,1857,1857,1857,1857,,,131367,0.497251632016,0,1,119,"Saint-Simon, Louis de Rouvroy,",The memoirs of the Duke of Saint Simon on the reign of Louis XIV. and the regency;,bio
nyp.33433070296318,1853,1853,1853,1853,,,118351,0.366231790636,0,1,119,"Gavazzi, Alessandro,",Father Gavazzi's lectures in New York,bio
loc.ark+=13960=t3mw2js8q,1865,1865,1865,1865,,,3727,0.404388971985,0,1,119,"Niles, Henry Edward,",Address of Rev. H. E. Niles,bio
njp.32101068175585,1873,1873,1873,1873,,,13632,0.568795804926,0,1,119,"Calvert, George Henry,",Mirabeau,bio
wu.89077009413,1909,1909,1909,1909,,,32601,0.72734840899,1,1,119,"Major, Gertrude Keene.",The revelation in the mountain,fic
mdp.39015022656618,1935,1935,1900,1935,,,31787,0.247112466617,0,1,119,"Hinchley, Edith M.","John William Hinchley, chemical engineer",bio
nyp.33433076044662,1918,1918,1918,1918,,,130222,0.644921674228,1,1,119,"Shields, Gertrude M.",Caste three,fic
loc.ark+=13960=t13n28971,1922,1922,1922,1922,,,22465,0.463030667298,0,1,119,"McSpadden, J. Walker",The story of Abraham Lincoln,bio
mdp.39015003676197,1942,1942,1879,1942,,,288416,0.740321281829,1,1,119,"Fletcher, Inglis,",Raleigh's Eden,fic
uc1.$b401314,1946,1946,1911,1946,,,40074,0.638932857454,1,1,119,"Shelley, Elsa.",Pick-up girl;,fic
uc2.ark+=13960=t6g16248w,1909,1909,1909,1909,,,109378,0.377168291669,0,1,119,"Paston, George,","Mr. Pope, his life and times",bio
mdp.39015031924478,1921,1921,1921,1921,,,158832,0.268809988479,0,1,119,"Atkinson, Christopher Thomas.",Marlborough and the rise of the British army,bio
mdp.39015059422637,1931,1931,1859,1931,,,91261,0.311824533133,0,1,119,"Van Dyke, Paul,","George Washington, the son of his country, 1732-1775",bio
mdp.39015063960127,1930,1930,1879,1930,,,100845,0.697202136418,1,1,119,"Vance, Louis Joseph,",Speaking of women,fic
uc2.ark+=13960=t0cv4k462,1903,1903,1903,1903,,,265027,0.661768289449,1,1,119,"Turgenev, Ivan Sergeevich,",Memoirs of a sportsman,fic
uc1.b3295221,1941,1941,1903,1941,,,91888,0.781581140618,1,1,119,"Street, James H. (James Howell),",In my father's house,fic
uc1.$b308020,1925,1925,1872,1925,,,111517,0.723832577901,1,1,119,"Wright, Harold Bell,",A son of his father,fic
mdp.39015061865930,1920,1920,1920,1920,,,80674,0.730451983908,1,1,119,"Coolidge, Dane,",Wunpost,fic
mdp.39015012307685,1912,1912,1912,1912,,,317173,0.330147591118,0,1,119,"Ward, Wilfrid,","The life of John Henry, cardinal Newman, based on his private journals and correspondence",bio
uva.x001269529,1907,1907,1907,1907,,,40951,0.74713845843,1,1,119,"Sterling, Sara Hawks.",A lady of King Arthur's court,fic
uc2.ark+=13960=t53f4n73j,1915,1915,1915,1915,,,111562,0.712115803934,1,1,119,"Fisher, Dorothy Canfield,",Hillsboro people,fic
uc2.ark+=13960=t4nk37k3r,1910,1910,1910,1910,,,64985,0.715389366683,1,1,119,"Glyn, Elinor,",His hour,fic
mdp.39015026783889,1939,1939,1885,1939,,,121185,0.330818443464,0,1,119,"Jovichić, Lenka A.,",The biography of a Serbian diplomat,bio
mdp.39015028185497,1911,1911,1911,1911,,,123725,0.172488826677,0,1,119,"Morison, Theodore,","The life of Sir Edward Fitzgerald Law, K.C.S.I., K.C.M.G",bio
uc1.b3325647,1928,1928,1864,1928,,,130193,0.706174721873,1,1,119,"Asquith, Margot,",Octavia,fic
mdp.39015025917967,1920,1920,1920,1920,,,127479,0.134442239995,0,1,119,"Gore, James Howard,",American Legionnaires of France;,bio
mdp.39015059389497,1927,1927,1892,1927,,,72103,0.2970673279,0,1,119,"King, Joseph Leonard,",Dr. George William Bagby;,bio
nyp.33433082380985,1900,1900,1900,1900,,,16276,0.238022202475,0,1,119,"Johnson, Wolcott Howe,","Samuel Johnson, a memorial: March 20, 1826-August 13, 1899",bio
mdp.39015030847415,1948,1948,1908,1948,,,121951,0.628277620522,1,1,119,"Balchin, Nigel,",The Borgia testament,fic
uc2.ark+=13960=t3319v38v,1916,1916,1916,1916,,,103546,0.306626032421,0,1,119,"Poole, Murray Edward,",A story historical of Cornell University,bio
mdp.39015080323846,1930,1930,1895,1930,,,18230,0.373612016087,0,1,119,"McDermott, F.","William Penn, Thomas Gray, and an account of the historical associations of Stoke Poges",bio
loc.ark+=13960=t0ms3v61z,1920,1920,1920,1920,,,5891,0.757902158469,1,1,119,"Andrews, Mary Raymond Shipman,",The counsel assigned,fic
mdp.39015071217064,1912,1912,1912,1912,,,288031,0.259694482448,0,1,119,"Rowland, O. W.","A history of Van Buren County, Michigan",bio
uc1.b3269803,1946,1946,1911,1946,,,45965,0.65235878646,1,1,119,"Bagnold, Enid.","Serena Blandish; or, The difficulty of getting married",fic
uc1.$b756960,1939,1939,1870,1939,,,126512,0.323193749881,0,1,119,"Tayler, Alistair Norwich,",John Graham of Claverhouse,bio
uc1.$b299102,1939,1939,1906,1939,,,100223,0.720756464512,1,1,119,"Presnell, F. G. (Frank G.),",Send another coffin;,fic
uc1.b3579129,1905,1905,1905,1905,,,52004,0.384796195593,0,1,119,"Shorter, Clement King,",Charlotte Brontë and her sisters,bio
uc1.$b784311,1946,1946,1911,1946,,,154724,0.542259731847,1,1,119,"Grazebrook, Owen Francis.",Nicanor of Athens;,fic
mdp.39015027759516,1916,1916,1916,1916,,,9892,0.272253705763,0,1,119,"Van Winkle, Edward,","Manhattan, 1624-1639",bio
mdp.39015030643590,1948,1948,1889,1948,,,117266,0.275591394869,0,1,119,"Adam, Colin Gurdon Forbes,",Life of Lord Lloyd,bio
mdp.39015055053725,1905,1905,1905,1905,,,87741,0.727387263465,1,1,119,"De Berard, Frederick Brigham",Classic tales by famous authors;,fic
mdp.39015010869140,1926,1926,1852,1926,,,52802,0.394780583867,0,1,119,"O'Brien, William,",The Parnell of real life,bio
nyp.33433076049513,1905,1905,1905,1905,,,97142,0.636051183011,1,1,119,"Reed, Helen Leah,",Amy in Acadia,fic
uc1.$b104337,1940,1940,1905,1940,,,114626,0.652637895809,1,1,119,"(Nina Nikolaevna) Fedorova, N. N.",The family,fic
mdp.39015059499973,1931,1931,1903,1931,,,70475,0.687934279466,0,1,119,"Waldron, Malcolm Thomas,",Snow man;,bio
mdp.39015039231074,1932,1932,1897,1932,,,156778,0.364802920409,0,1,119,"Armfield, Anne Constance (Smedley)",Grace Darling and her times,bio
mdp.39015025814230,1949,1949,1898,1949,,,108417,0.364977557234,0,1,119,"Blackburn, Barbara,","Noble lord, the life of the Seventh Earl of Shaftesbury",bio
nyp.33433081936472,1914,1914,1914,1914,,,112931,0.627497156553,1,1,119,"Brown, Hypkin.",Farmer Bibbins,fic
mdp.39015059430143,1946,1946,1881,1946,,,123139,0.625869864426,1,1,119,"McFee, William,",In the first watch,fic
mdp.39015071339090,1914,1914,1914,1914,,,23246,0.330586655798,0,1,119,"Pollen, T. J.",History of Frankenmuth,bio
mdp.39015063783081,1949,1949,1914,1949,,,148161,0.299348929633,0,1,119,"Estorick, Eric.",Stafford Cripps,bio
mdp.39015035872152,1940,1940,1892,1940,,,227106,0.280359512613,0,1,119,"Long, John Cuthbert,",Mr. Pitt and America's birthright;,bio
miun.ars5161.0001.001,1915,1915,1915,1915,,,93877,0.197222315645,0,1,119,anonymous1,Michigan,bio
uva.x000612349,1905,1905,1905,1905,,,117147,0.664668539762,1,1,119,"Jókai, Mór,",Works of Maurus Jókai,fic
mdp.39015031936175,1932,1932,1891,1932,,,162554,0.383372462967,0,1,119,"Dobrée, Bonamy,","William Penn, Quaker and pioneer",bio
mdp.39076002248974,1944,1944,1883,1944,,,66042,0.774486951405,1,1,119,"Barne, Kitty,",Three and a pigeon,fic
uc2.ark+=13960=t76t0pv1t,1919,1919,1919,1919,,,14975,0.345619842417,0,1,119,"Putnam, Natalie Alden.","Edward MacDowell, reminiscences and romance",bio
nyp.33433067316947,1900,1900,1900,1900,,,228806,0.565842935452,1,1,119,"Balzac, Honoré de,",The works of Honoré de Balzac,fic
njp.32101068979705,1906,1906,1906,1906,,,170150,0.229972671256,0,1,119,"Green, Richard,",The works of John and Charles Wesley,bio
mdp.39015002758004,1936,1936,1863,1936,,,272719,0.613924236132,1,1,119,"Santayana, George,",The last Puritan,fic
