volid,dateused,pubdate,birthdate,firstpub,gender,nation,allwords,logistic,realclass,trainflag,trainsize,author,title,genretags
11100,1929,1929,1894,1929,m,us,11.08167691874698,0.788741670523,1,1,"Hammett, Dashiell,",Red Harvest,chimyst | teamblack | hardboiled | det100
11101,1940,1940,1888,1940,m,us,10.050637121731016,0.756001380194,1,1,"Chandler, Raymond,",Farewell My Lovely,stew | teamblack | hardboiled | det100
11141,1925,1925,1890,1925,f,uk,12.530093441465384,0.609884622102,1,1,"Christie, Agatha,",Poirot investigates,chirandom | teamblack | det100 | cozy
11156,1925,1925,1862,1925,m,uk,12.920154834786734,0.399783570016,0,1,"Phillpotts, Eden,",A voice from the dark,stew | chirandom | teamblack | det100
11234,1928,1928,1888,1928,m,uk,14.683786574926263,0.548171664331,0,1,"Knox, Ronald Arbuthnott,",The footsteps at the lock,teamred | chirandom | det100
11255,1929,1929,1890,1929,f,uk,11.618408350989299,0.64300747941,1,1,"Christie, Agatha,",The Seven dials mystery,chimyst | teamred | cozy
11298,1930,1930,1882,1930,m,au,15.504811194674193,0.248143348143,0,1,"Manning, Frederic,",Her privates: we,chirandom | teamblack
11302,1930,1930,1893,1930,f,uk,14.09715466300553,0.526916481376,1,1,"Sayers, Dorothy L.",Strong poison,chimyst | teamblack | cozy
11462,1935,1935,1902,1935,f,uk,14.480148873729584,0.411290014454,0,1,"Heyer, Georgette,",Regency buck,chirandom | teamblack
11468,1935,1935,1895,1935,f,nz,11.665005220584018,0.759933210537,1,1,"Marsh, Ngaio,",The nursing home murder,chimyst | chirandom | teamblack | cozy
11519,1937,1937,1904,1937,f,uk,11.69800155371878,0.557603807201,1,1,"Allingham, Margery,",Dancers in mourning,chimyst | teamred | chirandom | cozy
11535,1937,1937,1899,1937,m,uk,14.484500671700705,0.201208939974,0,1,"Linklater, Eric,",Juan in China,teamred | chirandom
11592,1939,1939,1916,1939,m,us,10.237188169885409,0.432921609891,0,1,"Allan, Ted,",This time a better earth,teamred | chirandom
11664,1940,1940,1899,1940,m,uk,10.92357914961354,0.426311435086,0,1,"Shute, Nevil,",Landfall,chirandom | teamblack
11675,1941,1941,1890,1941,f,uk,11.379108481283465,0.543733110755,1,1,"Christie, Agatha,",N or M?,chimyst | chirandom | teamblack | cozy
11681,1941,1941,1902,1941,f,uk,15.92087977734285,0.421551013629,0,1,"Heyer, Georgette,",Faro's daughter,teamred | chirandom
11703,1942,1942,1890,1942,f,uk,11.215346025098112,0.507157797669,1,1,"Christie, Agatha,",Five little pigs,chimyst | stew | chirandom | teamblack | cozy
11709,1942,1942,1895,1942,f,nz,12.476617804888825,0.70318152504,1,1,"Marsh, Ngaio,",A man lay dead,chimyst | chirandom | teamblack | cozy
11724,1943,1943,1905,1943,m,uk,14.253092339660487,0.311788213078,0,1,"Green, Henry,",Caught,chirandom | teamblack
11730,1943,1943,1895,1943,f,nz,11.913987057889482,0.530091091294,1,1,"Marsh, Ngaio,",Colour scheme,chimyst | teamred | chirandom | cozy
11877,1949,1949,1890,1949,f,uk,11.2719937725816,0.605743841826,1,1,"Christie, Agatha,",Crooked house,chimyst | teamred | chirandom | cozy
11896,1949,1949,1878,1949,f,uk,11.841217100817135,0.66344744655,0,1,"Wentworth, Patricia,",The Catherine-wheel,teamred | chirandom
20026,1951,1951,1910,1951,m,us,13.157851965245033,0.441655785603,0,1,"Merwin, Sam,",The house of many worlds,chiscifi | teamred | chirandom
20032,1951,1951,1918,1951,m,us,9.733593812612078,0.695747885982,1,1,"Spillane, Mickey,",The big kill,chimyst | teamred | hardboiled
20078,1952,1952,1918,1952,m,us,9.876644591273832,0.700806085674,1,1,"Spillane, Mickey,",Kiss me: deadly,chimyst | stew | chirandom | teamblack | hardboiled
20079,1952,1952,1922,1952,m,us,13.834171952491188,0.449086902583,0,1,"Vonnegut, Kurt,",Player piano,chiscifi | chirandom | teamblack | stew
20380,1959,1959,0,1959,f,us,11.599268071144577,0.222466790227,0,1,"Kirkland, Elithe Hamilton",Love is a wild assault,chirandom | teamblack
20661,1965,1965,1921,1965,f,us,12.03755064047797,0.428377040645,0,1,"Spencer, Elizabeth,",The voice at the back doo,chirandom | teamblack
20899,1970,1970,1908,1970,m,us,11.64462728949048,0.334809832747,0,1,"L'Amour, Louis,",Galloway,teamred | chirandom
20922,1970,1970,1918,1970,m,us,10.581687208939705,0.662677716532,1,1,"Spillane, Mickey,",Survival Zero,chimyst | stew | teamblack | hardboiled
21104,1959,1973,1909,1959,m,us,11.810909465905297,0.642448681184,1,1,"Himes, Chester B.",The crazy kill,chimyst | teamred | chirandom | hardboiled
23468,1952,1952,1904,1952,f,uk,12.026879688316466,0.506052169003,1,1,"Allingham, Margery,",The tiger in the smoke,chimyst | teamred | cozy
23474,1953,1953,1900,1953,f,uk,13.028589674640996,0.195986605618,0,1,"Goudge, Elizabeth,",The heart of the family,teamred | chirandom
23516,1965,1965,1904,1965,f,uk,11.06937172121497,0.524941358345,1,1,"Allingham, Margery,",The mind readers,chimyst | stew | teamblack | cozy
4463,1920,1920,1868,1920,f,us,14.019732177901702,0.267520219215,0,1,"Martin, Helen Reimensnyder,",The schoolmaster of Hessville,teamred | chirandom
nyp.33433074970710,1920,1920,1890,1920,f,uk,12.75417390767824,0.626533316465,1,1,"Christie, Agatha,",The mysterious affair at ,teamblack | det100 | cozy
