volid,dateused,pubdate,birthdate,firstpub,gender,nation,allwords,logistic,realclass,trainflag,trainsize,author,title,genretags
21126,1973,1973,1936,1973,f,us,11.100331965853867,0.000936128899382,0,1,"Piercy, Marge,",Small changes,teamred | chirandom
21142,1973,1973,1945,1973,m,us,12.264167300285756,0.702693990338,0,1,"Spencer, Scott,",Last night at the brain t,chirandom | teamblack
21147,1973,1973,1922,1973,m,us,12.320094977617632,0.0422045929115,1,1,"Vonnegut, Kurt,",Breakfast of Champions,chiscifi | teamred
21187,1974,1974,1929,1974,f,us,13.622298594426846,0.862020958256,1,1,"Le Guin, Ursula K.",The Dispossessed,chiutopia | chiscifi | teamred
21221,1974,1974,1933,1974,m,us,13.926036409553213,0.410267653893,0,1,"Stark, Richard,",Butcher's moon,crime | chirandom | teamblack
21286,1975,1975,1935,1975,m,us,13.830997729843887,0.991916623184,1,1,"Silverberg, Robert,",The stochastic man,chiscifi | stew | teamblack
21288,1975,1975,1944,1975,m,us,13.19785836810815,0.974604344767,0,1,"Stasheff, Christopher,",The warlock in spite of h,chirandom | chifantasy | teamblack
21304,1976,1976,1947,1976,f,us,11.232034718870043,0.990082151107,1,1,"Butler, Octavia E,",Patternmaster,chiscifi | teamred | chifantasy
21330,1976,1976,1929,1976,m,us,11.492189992168232,0.00227013821337,0,1,"Jenkins, Dan,",Limo,teamred | chirandom
21335,1976,1976,1908,1976,m,us,12.859834062755079,0.0638637257819,0,1,"L'Amour, Louis,",To the Far Blue Mountains,chirandom | teamblack
21351,1976,1976,1938,1976,m,us,10.505717615445107,0.99981809185,1,1,"Niven, Larry,",A world out of time,chiscifi | teamblack
21355,1976,1976,1936,1976,f,us,11.539003729144529,0.0303027661817,1,1,"Piercy, Marge,",Woman on the edge of time,chiutopia | chiscifi | teamred
21412,1977,1977,1928,1977,m,us,12.81409114308729,0.823138841088,1,1,"Dick, Philip K,",A scanner darkly,chiscifi | teamblack
21417,1977,1977,1947,1977,m,us,12.072380429718482,0.999793780562,1,1,"Donaldson, Stephen R,",The power that preserves,stew | chiscifi | chirandom | chifantasy | teamblack
21423,1977,1977,1946,1977,m,us,12.241129730420411,0.999984862017,1,1,"Foster, Alan Dean,",The end of the matter,chiscifi | teamred | chirandom
21443,1977,1977,1910,1977,m,us,14.918922954149586,0.975670510017,1,1,"Leiber, Fritz,",Our lady of darkness,chiscifi | teamred | chifantasy
21453,1977,1977,0,1977,f,us,11.958745475330792,0.0103408537208,0,1,"Michaels, Fern,",Captive passions,chirandom | teamblack
21473,1977,1977,1937,1977,m,us,10.895903126474934,0.0478220754605,0,1,"Segal, Erich,",Oliver's story,teamred | chirandom
21488,1978,1978,1927,1978,m,us,12.605758181376002,0.0158510285629,0,1,"Adler, Warren,",The Casanova embrace,chirandom | teamblack
21494,1978,1978,1939,1978,m,us,12.746302917757589,0.0036698007176,0,1,"Bayer, William,",Tangier,chirandom | teamblack
21500,1978,1978,1932,1978,m,us,11.407120174329854,0.997475886278,1,1,"Bova, Ben,",Colony,chiscifi | teamred | stew
21501,1978,1978,1945,1978,m,us,11.212617778447985,0.0835881903428,0,1,"Brown, Wesley,",Tragic magic,teamred | chirandom
21552,1978,1978,1946,1978,m,us,12.652733393916357,0.993228420158,1,1,"Lustbader, Eric,",Shallows of night,chiscifi | teamred
21579,1978,1978,1943,1978,m,us,13.310672380013543,0.000505316078565,0,1,"Swift, Edward,",Splendora,teamred | chirandom
21603,1979,1979,1950,1979,f,us,10.697316754103959,0.0438077436317,0,1,"Braverman, Kate,",Lithium for Medea,chirandom | teamblack
21607,1979,1979,1935,1979,m,us,12.077366764270899,0.971054748633,0,1,"Cline, C. Terry,",Cross current,chirandom | teamblack
21611,1979,1979,1923,1979,m,us,12.457185976124949,0.999492831862,1,1,"Dickson, Gordon R,",Masters of Everon,chiscifi | stew | teamblack
21620,1979,1979,1926,1979,m,us,11.344975590924708,0.00882653069352,0,1,"Gordon, Noah,",The Jerusalem diamond,teamred | chirandom
21631,1979,1979,1947,1979,m,us,11.374184672146125,0.0497829581859,1,1,"King, Stephen,",The dead zone,chiscifi | chihorror | teamblack | stew
21670,1979,1979,0,1979,m,us,12.523741298772025,0.963376422991,1,1,"Schulman, J. Neil 1953-",Alongside night,chiscifi | teamblack
21672,1979,1979,1944,1979,m,us,12.70513191016625,0.998950129287,1,1,"Stasheff, Christopher,",A wizard in Bedlam,chiscifi | teamred | chifantasy
21685,1979,1979,1945,1979,m,us,13.08749625689766,0.999995343579,1,1,"Zebrowski, George,",Macrolife,chiscifi | teamred | stew
21734,1980,1980,1927,1980,m,us,11.726561432001535,0.452071565915,0,1,"Herzog, Arthur,",Aries rising,teamred | chirandom
21739,1980,1980,1932,1980,m,us,11.132892628923111,0.0176859279205,0,1,"Jakes, John,",The Americans,chirandom | teamblack
21749,1980,1980,1938,1980,m,us,12.017409364651854,0.681887405638,1,1,"Kurland, Michael,",The last President,chiscifi | teamred
21851,1981,1981,1934,1981,m,us,12.252573813684034,0.212510489063,0,1,"Jones, Robert F.",Slade's glacier,teamred | chirandom
21864,1981,1981,1931,1981,f,us,11.807180818716486,0.996522652372,1,1,"May, Julian,",The many-colored land,chiscifi | teamred | stew
21866,1981,1981,1948,1981,f,us,12.11313573549055,0.998108378151,1,1,"McIntyre, Vonda N,",The entropy effect,chiscifi | teamred
21876,1981,1981,1938,1981,m,us,11.293970021675882,0.960389017679,1,1,"Niven, Larry,",Dream Park,chiscifi | teamblack
21877,1981,1981,1938,1981,m,us,11.090030228033731,0.979209531756,1,1,"Niven, Larry,",Oath of fealty,chiscifi | teamred | stew
21905,1981,1981,1947,1981,m,us,11.661221340568995,0.999932247414,1,1,"Vardeman, Robert E,",The Klingon gambit,chiscifi | teamred | chirandom | stew
21929,1982,1982,1945,1982,m,us,13.825061912410625,0.972047078427,1,1,"Bishop, Michael,",No enemy but time,chiscifi | teamblack
21967,1982,1982,1911,1982,m,us,10.900324897594288,0.992385488517,1,1,"Hubbard, L. Ron,",Battlefield earth,chiscifi | teamred | chirandom
21981,1982,1982,1938,1982,f,us,12.637535706767048,0.92743275683,1,1,"Lorrah, Jean,",Channel's destiny,chiscifi | stew | teamblack
22054,1983,1983,1926,1983,m,us,12.19738942886242,0.460288033315,0,1,"Coldsmith, Don,",Follow the wind,chirandom | teamblack
22073,1983,1983,1946,1983,m,us,12.078461555515299,0.998834325244,1,1,"Foster, Alan Dean,",For love of mother-not,chiscifi | teamred | chirandom | stew
22097,1983,1983,1922,1983,f,us,12.185518989297282,0.0359028293514,0,1,"MacLeod, Charlotte,",Something the cat dragged,chimyst | teamred | chirandom | stew
22103,1983,1983,1931,1983,f,us,11.949491099445705,0.988144428484,1,1,"May, Julian,",The nonborn king,chiscifi | teamblack
22107,1983,1983,1934,1983,f,us,11.76152009697655,0.00043790580938,0,1,"Meade, Marion,",Sybille,chirandom | teamblack
22133,1983,1983,1941,1983,f,us,13.190961833999365,0.00201658576284,0,1,"Spellman, Cathy Cash,",So many partings,teamred | chirandom
22168,1984,1984,1942,1984,f,us,11.498330388656498,0.962492461486,1,1,"Cherryh, C. J,",Chanur's venture,chiscifi | teamred | chifantasy
22193,1984,1984,1948,1984,m,us,12.3005408672817,0.33468445425,1,1,"Gibson, William",Neuromancer,chiscifi | teamred | stew | pbgothic
22305,1985,1985,1941,1985,m,us,11.98113002342319,0.996195770321,1,1,"Benford, Gregory,",Artifact,chiscifi | teamblack
22325,1985,1985,1968,1985,m,us,12.229783022876571,0.0287883225641,0,1,"Collins, Max Allan,",A shroud for Aquarius,chimyst | teamred | chirandom
22332,1985,1985,1928,1985,m,us,11.691855990562468,0.00042522699453,0,1,"Dick, Philip K,",Puttering about in a smal,chirandom | teamblack
22340,1985,1985,1947,1985,m,us,12.232098500779873,0.97664102674,1,1,"Effinger, George Alec,",The nick of time,chiscifi | chirandom | teamblack | stew
22488,1986,1986,1923,1986,m,us,12.714901015103928,0.9999309207,1,1,"Dickson, Gordon R,",The forever man,chiscifi | teamred
22498,1986,1986,1946,1986,m,us,10.833586853556831,0.991728967303,1,1,"Foster, Alan Dean,",Into the out of,chiscifi | teamred | chihorror | stew
22623,1987,1987,0,1987,f,us,13.366466718971017,0.99493744576,1,1,"Bonanno, Margaret Wander,",Strangers from the sky,chiscifi | stew | teamblack
22676,1987,1987,1932,1987,m,us,12.383456955643798,5.14286809254e-05,0,1,"Flynn, Robert,",Wanderer Springs,teamred | chirandom
22678,1987,1987,1944,1987,m,us,11.212621609849853,0.000727424187546,0,1,"Friedman, Kinky,",A case of Lone Star,chimyst | teamred | chirandom
22685,1987,1987,0,1987,m,us,12.819639595259236,0.00306697568884,0,1,"Guild, Nicholas,",The Assyrian,chirandom | teamblack
22692,1987,1987,1953,1987,m,us,11.846379524020861,0.0136795738083,0,1,"Hiaasen, Carl,",Double whammy,chimyst | teamred | chirandom
22723,1987,1987,1933,1987,m,us,10.788888771702812,0.00156591997247,0,1,"Logue, John,",Boats against the current,chirandom | teamblack
22732,1987,1987,1926,1987,f,us,12.981461220671854,7.1507777641e-05,0,1,"McCaffrey, Anne,",The lady,teamred | chirandom
22783,1987,1987,1943,1987,f,us,11.513762158121427,0.000177983759928,0,1,"Spencer, LaVyrle,",The gamble,teamred | chirandom
22787,1987,1987,1943,1987,m,us,11.862203834499136,0.00100311281093,0,1,"Swift, Edward,",A place with promise,teamred | chirandom
22803,1987,1987,1953,1987,m,us,11.773907693949468,0.999078396713,1,1,"Williams, Walter Jon,",Voice of the whirlwind,chiscifi | chirandom | teamblack
22878,1988,1988,1933,1988,f,us,16.915297030096642,0.809307914895,1,1,"Engh, M. J,",Wheel of the winds,chiscifi | teamred
22894,1988,1988,1945,1988,m,us,11.68893225056757,0.0107446260265,0,1,"Grissom, Ken,",Drop-off,chimyst | stew | chirandom | teamblack
22960,1988,1988,1954,1988,m,us,12.317993056918533,0.522932709426,1,1,"Rosenberg, Joel,",Not for glory,chiscifi | teamred | chifantasy
23059,1989,1989,1940,1989,m,us,11.36879597582968,0.216209776775,1,1,"Cook, Robin,",Mutation,chiscifi | teamred | chihorror | stew
23075,1989,1989,0,1989,f,us,11.472662593607081,0.0283330206647,0,1,"Dunlap, Susan,",Pious deception,chimyst | teamred | chirandom | stew
23092,1989,1989,1937,1989,m,us,13.48892981540367,0.0622897876858,0,1,"Goldsborough, Robert,",The last coincidence,chimyst | chirandom | teamblack
23117,1989,1989,1950,1989,m,us,11.514448336336004,0.998842382606,1,1,"Jeter, K. W,",Farewell horizontal,chiscifi | teamred
23139,1989,1989,1936,1989,m,us,12.035972000179179,0.341779596558,0,1,"McMurtry, Larry,",Some can whistle,chirandom | teamblack
23165,1989,1989,1952,1989,m,us,14.517692392211142,0.208709850196,1,1,"Powers, Tim,",The stress of her regard,chiscifi | teamred | chifantasy
23191,1989,1989,1931,1989,m,us,11.86876709600786,0.984423299013,1,1,"Shatner, William,",TekWar,chimyst | teamred | chiscifi
23231,1989,1989,1954,1989,m,us,11.657118456379171,0.999628617483,1,1,"Weinstein, Howard,",Power hungry,chiscifi | chirandom | teamblack | stew
23267,1990,1990,1949,1990,f,us,12.017792516108946,0.993420447333,1,1,"Bujold, Lois McMaster,",The vor game,chiscifi
23334,1990,1990,1936,1990,m,us,12.949055428837925,0.0155490446292,0,1,"Greenburg, Dan,",Exes,chirandom
23375,1990,1990,0,1990,,us,12.786177882410723,0.991914662888,1,1,"McCaffrey, Anne,",Pegasus in flight,chiscifi
23474,1953,1953,1900,1953,f,uk,13.028589674640996,0.00434505517444,0,1,"Goudge, Elizabeth,",The heart of the family,teamred | chirandom
23487,1957,1957,1915,1957,m,uk,11.679624834965564,0.999997521597,1,1,"Hoyle, Fred,",The black cloud,chiscifi | teamblack
23507,1962,1962,1894,1962,m,uk,13.362431511329536,0.864220744648,1,1,"Huxley, Aldous,",Island,chiutopia | chiscifi | teamred
23537,1970,1970,1912,1970,m,au,12.699445098232358,0.000681937562378,0,1,"White, Patrick,",The vivisector,teamred | chirandom
23601,1987,1987,1954,1987,f,uk,11.933733789503389,0.000180705312391,0,1,"Gregory, Philippa,",Wideacre,teamred | chirandom
23703,1991,1991,1916,1991,m,us,15.252185658430278,0.0110488891086,0,1,"Murray, Albert,",The spyglass tree,chirandom
23764,1992,1992,1951,1992,m,us,12.261014372567036,0.125065044295,0,1,"Card, Orson Scott,",Lost boys,chirandom
23822,1992,1992,1926,1992,f,us,12.955008471642929,0.943442240042,1,1,"McCaffrey, Anne,",Crystal line,chiscifi
23825,1992,1992,1952,1992,m,us,11.654657307016814,0.0109644194379,0,1,"McCammon, Robert R,",Boy's life,chirandom
23838,1992,1992,1938,1992,m,us,11.578351377434306,0.998102405309,1,1,"Niven, Larry,",The California voodoo game,chimyst | chiscifi
23867,1992,1992,1947,1992,m,us,11.988572358080487,0.852575044419,1,1,"Varley, John,",Steel beach,chiscifi
24001,1994,1994,1941,1994,m,us,11.312787717468595,0.999865377084,1,1,"Benford, Gregory,",Furious gulf,chiscifi
24091,1994,1994,1963,1994,f,us,10.347881405425465,0.000367259195253,0,1,"Patchett, Ann,",Taft,chirandom
24094,1994,1994,1953,1994,f,us,12.79580905268798,0.00415651389074,0,1,"Pelletier, Cathie,",A marriage made at Woodstock,chirandom
24491,1997,1997,1952,1997,f,us,13.868328204618944,0.154011015755,0,1,"Gabaldon, Diana,",Drums of autumn,chifantasy | chirandom
24593,1997,1997,1932,1997,m,us,15.775615351791785,0.215650709666,1,1,"Updike, John,",Toward the end of time,chiscifi
24651,1998,1998,1969,1998,f,us,12.459501721201008,0.00169810855032,0,1,"Danticat, Edwidge,",The farming of bones,chirandom
24690,1998,1998,1960,1998,f,us,11.784375436301623,0.211337409247,1,1,"Hopkinson, Nalo,",Brown girl in the ring,chiscifi | chirandom
24800,1998,1998,1951,1998,m,us,12.696980633314451,0.99800901396,1,1,"Zahn, Timothy,",Vision of the future,chiscifi
24812,1999,1999,1956,1999,f,us,10.506712368399365,0.00347476858284,0,1,"Barry, Lynda,",Cruddy,chirandom
24835,1999,1999,1954,1999,m,us,11.013707554333076,0.152421854874,0,1,"Child, Lee,",Tripwire,chirandom
25357,1992,1992,1945,1992,f,us,12.253054440684451,0.150352631569,0,1,"Willis, Connie,",Doomsday book,chirandom
25362,1993,1993,1920,1993,m,us,12.446049472758123,0.996669203234,1,1,"Asimov, Isaac,",Forward the foundation,chiscifi
25429,1993,1993,1964,1993,m,us,9.951087461713675,0.00038319160197,0,1,"Watkins, Paul,",The promise of light,chirandom
25445,1994,1994,0,1994,m,us,11.831751837290783,0.0154692795782,0,1,"Block, Lawrence,",A long line of dead men,chirandom
25470,1994,1994,0,1994,f,us,13.375424829875522,7.62155716936e-05,0,1,"Edgarian, Carol,",Rise the Euphrates,chirandom
25519,1994,1994,1935,1994,m,us,12.687009187192979,0.990931658906,1,1,"Silverberg, Robert,",Hot sky at midnight,chiscifi
25530,1994,1994,1957,1994,m,us,13.409438027840261,0.987373059865,1,1,"Wolverton, Dave,",The courtship of Princess Leia,chiscifi
25535,1995,1995,1962,1995,m,us,12.797922671524253,0.999958743626,1,1,"Anderson, Kevin J.",Darksaber,chiscifi
25578,1995,1995,1951,1995,f,us,14.20408522529174,0.999773165991,1,1,"Hambly, Barbara,",Children of the Jedi,chiscifi | chirandom
25606,1995,1995,1942,1995,f,us,22.286719219616305,0.100663417513,0,1,"Reich, Tova,",The Jewish war,chirandom
25620,1995,1995,0,1995,f,us,12.346725214468181,0.000398502435423,0,1,"Shigekuni, Julie,",A bridge between us,chirandom
25987,1999,1999,1942,1999,m,us,12.207378115695738,0.992931552647,1,1,"Crichton, Michael,",Timeline,chiscifi
Derleth1948,1948,1948,1909,1948,m,us,13.040049022344872,0.0980340477259,1,1,"Derleth, August,",Two stories by Derleth,chiscifi | teamred | pbgothic
