volid,dateused,pubdate,birthdate,firstpub,gender,nation,allwords,logistic,realclass,trainflag,author,title,genretags
21187,1974,1974,1929,1974,f,us,13.622298594426846,0.62484388669,1,1,"Le Guin, Ursula K.",The Dispossessed,chiscifi | chiutopia | teamred
21221,1974,1974,1933,1974,m,us,13.926036409553213,0.450771811654,0,1,"Stark, Richard,",Butcher's moon,crime | chirandom | teamblack
21286,1975,1975,1935,1975,m,us,13.830997729843887,0.893377030989,1,1,"Silverberg, Robert,",The stochastic man,chiscifi | stew | teamblack
21288,1975,1975,1944,1975,m,us,13.19785836810815,0.765700553491,0,1,"Stasheff, Christopher,",The warlock in spite of h,chirandom | chifantasy | teamblack
21304,1976,1976,1947,1976,f,us,11.232034718870043,0.890481429526,1,1,"Butler, Octavia E,",Patternmaster,chiscifi | chifantasy | teamred
21330,1976,1976,1929,1976,m,us,11.492189992168232,0.0272316343204,0,1,"Jenkins, Dan,",Limo,chirandom | teamred
21335,1976,1976,1908,1976,m,us,12.859834062755079,0.265575363155,0,1,"L'Amour, Louis,",To the Far Blue Mountains,chirandom | teamblack
21351,1976,1976,1938,1976,m,us,10.505717615445107,0.993134671076,1,1,"Niven, Larry,",A world out of time,chiscifi | teamblack
21355,1976,1976,1936,1976,f,us,11.539003729144529,0.166354885965,1,1,"Piercy, Marge,",Woman on the edge of time,chiscifi | chiutopia | teamred
21412,1977,1977,1928,1977,m,us,12.81409114308729,0.560823806245,1,1,"Dick, Philip K,",A scanner darkly,chiscifi | teamblack
21417,1977,1977,1947,1977,m,us,12.072380429718482,0.980432627965,1,1,"Donaldson, Stephen R,",The power that preserves,chiscifi | stew | chirandom | chifantasy | teamblack
21423,1977,1977,1946,1977,m,us,12.241129730420411,0.995361990546,1,1,"Foster, Alan Dean,",The end of the matter,chiscifi | chirandom | teamred
21443,1977,1977,1910,1977,m,us,14.918922954149586,0.638651643363,1,1,"Leiber, Fritz,",Our lady of darkness,chiscifi | chifantasy | teamred
21453,1977,1977,0,1977,f,us,11.958745475330792,0.07986923439,0,1,"Michaels, Fern,",Captive passions,chirandom | teamblack
21473,1977,1977,1937,1977,m,us,10.895903126474934,0.107400758891,0,1,"Segal, Erich,",Oliver's story,chirandom | teamred
21488,1978,1978,1927,1978,m,us,12.605758181376002,0.088961643812,0,1,"Adler, Warren,",The Casanova embrace,chirandom | teamblack
21494,1978,1978,1939,1978,m,us,12.746302917757589,0.0502033402607,0,1,"Bayer, William,",Tangier,chirandom | teamblack
21500,1978,1978,1932,1978,m,us,11.407120174329854,0.95574055465,1,1,"Bova, Ben,",Colony,chiscifi | stew | teamred
21501,1978,1978,1945,1978,m,us,11.212617778447985,0.167529765257,0,1,"Brown, Wesley,",Tragic magic,chirandom | teamred
21552,1978,1978,1946,1978,m,us,12.652733393916357,0.970251463634,1,1,"Lustbader, Eric,",Shallows of night,chiscifi | teamred
21579,1978,1978,1943,1978,m,us,13.310672380013543,0.0169923535805,0,1,"Swift, Edward,",Splendora,chirandom | teamred
21603,1979,1979,1950,1979,f,us,10.697316754103959,0.215786305932,0,1,"Braverman, Kate,",Lithium for Medea,chirandom | teamblack
21607,1979,1979,1935,1979,m,us,12.077366764270899,0.809797975275,0,1,"Cline, C. Terry,",Cross current,chirandom | teamblack
21611,1979,1979,1923,1979,m,us,12.457185976124949,0.961342875821,1,1,"Dickson, Gordon R,",Masters of Everon,chiscifi | stew | teamblack
21620,1979,1979,1926,1979,m,us,11.344975590924708,0.150512657834,0,1,"Gordon, Noah,",The Jerusalem diamond,chirandom | teamred
21631,1979,1979,1947,1979,m,us,11.374184672146125,0.167470380545,1,1,"King, Stephen,",The dead zone,chiscifi | stew | chihorror | teamblack
21670,1979,1979,0,1979,m,us,12.523741298772025,0.873746057375,1,1,"Schulman, J. Neil 1953-",Alongside night,chiscifi | teamblack
21672,1979,1979,1944,1979,m,us,12.70513191016625,0.932104503041,1,1,"Stasheff, Christopher,",A wizard in Bedlam,chiscifi | chifantasy | teamred
21685,1979,1979,1945,1979,m,us,13.08749625689766,0.998915284304,1,1,"Zebrowski, George,",Macrolife,chiscifi | stew | teamred
21734,1980,1980,1927,1980,m,us,11.726561432001535,0.398183966273,0,1,"Herzog, Arthur,",Aries rising,chirandom | teamred
21739,1980,1980,1932,1980,m,us,11.132892628923111,0.132113106712,0,1,"Jakes, John,",The Americans,chirandom | teamblack
21749,1980,1980,1938,1980,m,us,12.017409364651854,0.584883551891,1,1,"Kurland, Michael,",The last President,chiscifi | teamred
21851,1981,1981,1934,1981,m,us,12.252573813684034,0.37131405985,0,1,"Jones, Robert F.",Slade's glacier,chirandom | teamred
21864,1981,1981,1931,1981,f,us,11.807180818716486,0.937519528391,1,1,"May, Julian,",The many-colored land,chiscifi | stew | teamred
21866,1981,1981,1948,1981,f,us,12.11313573549055,0.961987535814,1,1,"McIntyre, Vonda N,",The entropy effect,chiscifi | teamred
21876,1981,1981,1938,1981,m,us,11.293970021675882,0.841069657517,1,1,"Niven, Larry,",Dream Park,chiscifi | teamblack
21877,1981,1981,1938,1981,m,us,11.090030228033731,0.828990004378,1,1,"Niven, Larry,",Oath of fealty,chiscifi | stew | teamred
21905,1981,1981,1947,1981,m,us,11.661221340568995,0.997166021815,1,1,"Vardeman, Robert E,",The Klingon gambit,chiscifi | stew | chirandom | teamred
21929,1982,1982,1945,1982,m,us,13.825061912410625,0.867403777853,1,1,"Bishop, Michael,",No enemy but time,chiscifi | teamblack
21967,1982,1982,1911,1982,m,us,10.900324897594288,0.96326834808,1,1,"Hubbard, L. Ron,",Battlefield earth,chiscifi | chirandom | teamred
21981,1982,1982,1938,1982,f,us,12.637535706767048,0.640800788021,1,1,"Lorrah, Jean,",Channel's destiny,chiscifi | stew | teamblack
22054,1983,1983,1926,1983,m,us,12.19738942886242,0.408224993803,0,1,"Coldsmith, Don,",Follow the wind,chirandom | teamblack
22073,1983,1983,1946,1983,m,us,12.078461555515299,0.976529953617,1,1,"Foster, Alan Dean,",For love of mother-not,chiscifi | stew | chirandom | teamred
22097,1983,1983,1922,1983,f,us,12.185518989297282,0.138388433287,0,1,"MacLeod, Charlotte,",Something the cat dragged,stew | chirandom | teamred | chimyst
22103,1983,1983,1931,1983,f,us,11.949491099445705,0.889029240207,1,1,"May, Julian,",The nonborn king,chiscifi | teamblack
22107,1983,1983,1934,1983,f,us,11.76152009697655,0.011833647391,0,1,"Meade, Marion,",Sybille,chirandom | teamblack
22133,1983,1983,1941,1983,f,us,13.190961833999365,0.0673194239288,0,1,"Spellman, Cathy Cash,",So many partings,chirandom | teamred
22168,1984,1984,1942,1984,f,us,11.498330388656498,0.742972694892,1,1,"Cherryh, C. J,",Chanur's venture,chiscifi | chifantasy | teamred
22193,1984,1984,1948,1984,m,us,12.3005408672817,0.660413425492,1,1,"Gibson, William",Neuromancer,chiscifi | stew | pbgothic | teamred
22305,1985,1985,1941,1985,m,us,11.98113002342319,0.934870898473,1,1,"Benford, Gregory,",Artifact,chiscifi | teamblack
22325,1985,1985,1968,1985,m,us,12.229783022876571,0.0373128027001,0,1,"Collins, Max Allan,",A shroud for Aquarius,chirandom | teamred | chimyst
22332,1985,1985,1928,1985,m,us,11.691855990562468,0.0183175872729,0,1,"Dick, Philip K,",Puttering about in a smal,chirandom | teamblack
22340,1985,1985,1947,1985,m,us,12.232098500779873,0.88319960749,1,1,"Effinger, George Alec,",The nick of time,chiscifi | stew | chirandom | teamblack
22488,1986,1986,1923,1986,m,us,12.714901015103928,0.990628571505,1,1,"Dickson, Gordon R,",The forever man,chiscifi | teamred
22498,1986,1986,1946,1986,m,us,10.833586853556831,0.976463028069,1,1,"Foster, Alan Dean,",Into the out of,chiscifi | stew | chihorror | teamred
22623,1987,1987,0,1987,f,us,13.366466718971017,0.946473955497,1,1,"Bonanno, Margaret Wander,",Strangers from the sky,chiscifi | stew | teamblack
22676,1987,1987,1932,1987,m,us,12.383456955643798,0.00994289862015,0,1,"Flynn, Robert,",Wanderer Springs,chirandom | teamred
22678,1987,1987,1944,1987,m,us,11.212621609849853,0.0125179914642,0,1,"Friedman, Kinky,",A case of Lone Star,chirandom | teamred | chimyst
22685,1987,1987,0,1987,m,us,12.819639595259236,0.06659159797,0,1,"Guild, Nicholas,",The Assyrian,chirandom | teamblack
22692,1987,1987,1953,1987,m,us,11.846379524020861,0.0740089222264,0,1,"Hiaasen, Carl,",Double whammy,chirandom | teamred | chimyst
22723,1987,1987,1933,1987,m,us,10.788888771702812,0.0400013655466,0,1,"Logue, John,",Boats against the current,chirandom | teamblack
22732,1987,1987,1926,1987,f,us,12.981461220671854,0.0125081300516,0,1,"McCaffrey, Anne,",The lady,chirandom | teamred
22783,1987,1987,1943,1987,f,us,11.513762158121427,0.00838548704996,0,1,"Spencer, LaVyrle,",The gamble,chirandom | teamred
22787,1987,1987,1943,1987,m,us,11.862203834499136,0.0409332030725,0,1,"Swift, Edward,",A place with promise,chirandom | teamred
22803,1987,1987,1953,1987,m,us,11.773907693949468,0.983310425947,1,1,"Williams, Walter Jon,",Voice of the whirlwind,chiscifi | chirandom | teamblack
22878,1988,1988,1933,1988,f,us,16.915297030096642,0.583944181479,1,1,"Engh, M. J,",Wheel of the winds,chiscifi | teamred
22894,1988,1988,1945,1988,m,us,11.68893225056757,0.0651708314696,0,1,"Grissom, Ken,",Drop-off,stew | chirandom | teamblack | chimyst
22960,1988,1988,1954,1988,m,us,12.317993056918533,0.514301522381,1,1,"Rosenberg, Joel,",Not for glory,chiscifi | chifantasy | teamred
23059,1989,1989,1940,1989,m,us,11.36879597582968,0.542539425315,1,1,"Cook, Robin,",Mutation,chiscifi | stew | chihorror | teamred
23075,1989,1989,0,1989,f,us,11.472662593607081,0.144551366044,0,1,"Dunlap, Susan,",Pious deception,stew | chirandom | teamred | chimyst
23092,1989,1989,1937,1989,m,us,13.48892981540367,0.0709840136524,0,1,"Goldsborough, Robert,",The last coincidence,chirandom | teamblack | chimyst
23117,1989,1989,1950,1989,m,us,11.514448336336004,0.965039779334,1,1,"Jeter, K. W,",Farewell horizontal,chiscifi | teamred
23139,1989,1989,1936,1989,m,us,12.035972000179179,0.421730912035,0,1,"McMurtry, Larry,",Some can whistle,chirandom | teamblack
23165,1989,1989,1952,1989,m,us,14.517692392211142,0.356180755245,1,1,"Powers, Tim,",The stress of her regard,chiscifi | chifantasy | teamred
23191,1989,1989,1931,1989,m,us,11.86876709600786,0.844216370974,1,1,"Shatner, William,",TekWar,chiscifi | teamred | chimyst
23231,1989,1989,1954,1989,m,us,11.657118456379171,0.965708980762,1,1,"Weinstein, Howard,",Power hungry,chiscifi | stew | chirandom | teamblack
23267,1990,1990,1949,1990,f,us,12.017792516108946,0.916389003145,1,1,"Bujold, Lois McMaster,",The vor game,chiscifi
23334,1990,1990,1936,1990,m,us,12.949055428837925,0.150013615158,0,1,"Greenburg, Dan,",Exes,chirandom
23375,1990,1990,0,1990,,us,12.786177882410723,0.94341626701,1,1,"McCaffrey, Anne,",Pegasus in flight,chiscifi
23474,1953,1953,1900,1953,f,uk,13.028589674640996,0.0805289663949,0,1,"Goudge, Elizabeth,",The heart of the family,chirandom | teamred
23487,1957,1957,1915,1957,m,uk,11.679624834965564,0.998951815881,1,1,"Hoyle, Fred,",The black cloud,chiscifi | teamblack
23507,1962,1962,1894,1962,m,uk,13.362431511329536,0.641203636526,1,1,"Huxley, Aldous,",Island,chiscifi | chiutopia | teamred
23514,1964,1964,1905,1964,m,uk,13.948264205411727,0.0198287364186,0,1,"Snow, C. P.",Corridors of power,chirandom | teamblack
23537,1970,1970,1912,1970,m,au,12.699445098232358,0.022379221771,0,1,"White, Patrick,",The vivisector,chirandom | teamred
23601,1987,1987,1954,1987,f,uk,11.933733789503389,0.0286594475553,0,1,"Gregory, Philippa,",Wideacre,chirandom | teamred
23703,1991,1991,1916,1991,m,us,15.252185658430278,0.0365674770469,0,1,"Murray, Albert,",The spyglass tree,chirandom
23764,1992,1992,1951,1992,m,us,12.261014372567036,0.101300476917,0,1,"Card, Orson Scott,",Lost boys,chirandom
23822,1992,1992,1926,1992,f,us,12.955008471642929,0.843394221604,1,1,"McCaffrey, Anne,",Crystal line,chiscifi
23825,1992,1992,1952,1992,m,us,11.654657307016814,0.120351857473,0,1,"McCammon, Robert R,",Boy's life,chirandom
23838,1992,1992,1938,1992,m,us,11.578351377434306,0.977339551439,1,1,"Niven, Larry,",The California voodoo game,chiscifi | chimyst
23867,1992,1992,1947,1992,m,us,11.988572358080487,0.799985128451,1,1,"Varley, John,",Steel beach,chiscifi
24001,1994,1994,1941,1994,m,us,11.312787717468595,0.989606333193,1,1,"Benford, Gregory,",Furious gulf,chiscifi
24091,1994,1994,1963,1994,f,us,10.347881405425465,0.00667189441528,0,1,"Patchett, Ann,",Taft,chirandom
24094,1994,1994,1953,1994,f,us,12.79580905268798,0.0393649642199,0,1,"Pelletier, Cathie,",A marriage made at Woodstock,chirandom
24491,1997,1997,1952,1997,f,us,13.868328204618944,0.156815483535,0,1,"Gabaldon, Diana,",Drums of autumn,chifantasy | chirandom
24593,1997,1997,1932,1997,m,us,15.775615351791785,0.377208504796,1,1,"Updike, John,",Toward the end of time,chiscifi
24651,1998,1998,1969,1998,f,us,12.459501721201008,0.0306220596927,0,1,"Danticat, Edwidge,",The farming of bones,chirandom
24690,1998,1998,1960,1998,f,us,11.784375436301623,0.27438101594,1,1,"Hopkinson, Nalo,",Brown girl in the ring,chiscifi | chirandom
24800,1998,1998,1951,1998,m,us,12.696980633314451,0.958562307585,1,1,"Zahn, Timothy,",Vision of the future,chiscifi
24816,1999,1999,1948,1999,f,us,11.4166367868631,0.0170014594184,0,1,"Berg, Elizabeth,",Until the real thing comes along,chirandom
24835,1999,1999,1954,1999,m,us,11.013707554333076,0.567499927249,0,1,"Child, Lee,",Tripwire,chirandom
25357,1992,1992,1945,1992,f,us,12.253054440684451,0.181209550311,0,1,"Willis, Connie,",Doomsday book,chirandom
25362,1993,1993,1920,1993,m,us,12.446049472758123,0.902338714601,1,1,"Asimov, Isaac,",Forward the foundation,chiscifi
25429,1993,1993,1964,1993,m,us,9.951087461713675,0.0223888845509,0,1,"Watkins, Paul,",The promise of light,chirandom
25445,1994,1994,0,1994,m,us,11.831751837290783,0.13754323572,0,1,"Block, Lawrence,",A long line of dead men,chirandom
25470,1994,1994,0,1994,f,us,13.375424829875522,0.0134372699186,0,1,"Edgarian, Carol,",Rise the Euphrates,chirandom
25519,1994,1994,1935,1994,m,us,12.687009187192979,0.822197735879,1,1,"Silverberg, Robert,",Hot sky at midnight,chiscifi
25530,1994,1994,1957,1994,m,us,13.409438027840261,0.873685337498,1,1,"Wolverton, Dave,",The courtship of Princess Leia,chiscifi
25535,1995,1995,1962,1995,m,us,12.797922671524253,0.996582739465,1,1,"Anderson, Kevin J.",Darksaber,chiscifi
25578,1995,1995,1951,1995,f,us,14.20408522529174,0.986133311155,1,1,"Hambly, Barbara,",Children of the Jedi,chiscifi | chirandom
25606,1995,1995,1942,1995,f,us,22.286719219616305,0.353460862667,0,1,"Reich, Tova,",The Jewish war,chirandom
25620,1995,1995,0,1995,f,us,12.346725214468181,0.0174617144161,0,1,"Shigekuni, Julie,",A bridge between us,chirandom
25987,1999,1999,1942,1999,m,us,12.207378115695738,0.889801523893,1,1,"Crichton, Michael,",Timeline,chiscifi
4528,1921,1921,1875,1921,m,us,13.24755508762602,0.333119513776,1,1,"Burroughs, Edgar Rice,",The mucker,chiscifi | teamblack
4599,1921,1921,1894,1921,m,us,12.760508301556836,0.00455010393648,0,1,"Nathan, Robert,",Autumn,chirandom | teamred
4655,1922,1922,1875,1922,m,us,13.253663148197145,0.922188481194,1,1,"Burroughs, Edgar Rice,",The chessmen of Mars,chiscifi | stew | teamblack
4708,1922,1922,1868,1922,m,us,11.693109587992701,0.125827345522,0,1,"Masters, Edgar Lee,",Children of the market pl,chirandom | teamred
4730,1922,1922,1868,1922,f,us,11.787576464284752,0.0052796009523,0,1,"Sampson, Emma Speed,",The shorn lamb,chirandom | teamblack
coo.31924013525971,1908,1908,1855,1908,m,uk,13.381184352643084,0.010251798137,0,1,"Moore, Frank Frankfort,",An amateur adventuress,random | teamred
coo.31924051019580,1912,1912,1859,1912,m,uk,13.64482092763171,0.908021462825,1,1,"Doyle, Arthur Conan,",The lost world,anatscifi | stew | teamred
Derleth1948,1948,1948,1909,1948,m,us,13.040049022344872,0.562805705552,1,1,"Derleth, August,",Two stories by Derleth,chiscifi | pbgothic | teamred
dul1.ark+=13960=t16m3xm4f,1922,1922,1872,1922,f,uk,13.703713337871076,0.846512618909,1,1,"Hamilton, Cicely,",Theodore savage,femscifi | anatscifi | teamred
dul1.ark+=13960=t1qf9cr59,1906,1906,1851,1906,m,uk,15.051131346528766,0.779490213151,1,1,"Ford, Douglas Morey.",A time of terror,locscifi | stew | teamblack
dul1.ark+=13960=t3dz0xh78,1880,1880,1836,1880,m,uk,19.461840221770622,0.997095081168,1,1,"Greg, Percy,",Across the zodiac,anatscifi | locscifi | teamblack
dul1.ark+=13960=t3zs3df24,1888,1888,1833,1888,m,us,14.821106551112745,0.988010874902,1,1,"De Mille, James,",A strange manuscript foun,anatscifi | locscifi | teamblack
dul1.ark+=13960=t41r7h934,1826,1833,1797,1826,f,uk,20.02792412682166,0.694146171693,1,1,"Shelley, Mary Wollstonecr",The last man,femscifi | stew | teamblack
dul1.ark+=13960=t66401k8k,1888,1888,1850,1888,m,us,16.94967105893193,0.979977014336,1,1,"Bellamy, Edward,","Looking backward, 2000-18",anatscifi | locscifi | stew | teamred
dul1.ark+=13960=t80k32x0x,1899,1899,1866,1899,m,uk,12.877032787126284,0.990862954909,1,1,"Wells, H. G.",When the sleeper wakes,locscifi | teamred
dul1.ark+=13960=t95723c7j,1872,1897,1842,1872,m,fr,16.43629947732159,0.999420579087,1,1,"Flammarion, Camille,",Lumen,anatscifi | stew | teamblack
dul1.ark+=13960=t98637h6g,1895,1895,1866,1895,m,uk,13.727512595113732,0.994568912688,1,1,"Wells, H. G.",The time machine;,anatscifi | locscifi | stew | teamred
EllisSteamManPrairies1868,1868,1880,1840,1868,m,us,16.33148567331561,0.940144676403,1,1,"Ellis, Edward S.",The Steam Man of the Prairies,anatscifi | stew | teamblack
hvd.32044014279723,1827,1828,1807,1827,f,uk,21.556734523089847,0.825726249887,1,1,"Loudon, Jane",The mummy!,femscifi | stew | teamred
inu.30000042750632,1901,1901,1865,1901,f,au,15.450395861285811,0.553335508569,1,1,"Ling, M. A. Moore Bentley",A woman of Mars,femscifi | teamred
inu.30000118528748,1913,1913,0,1913,m,uk,15.865377449595806,0.166230931638,0,1,"Knight, Arthur Lee.",Told in the Indian twilig,random | teamred
LindsayVoyageToArcturus1920,1920,1920,1876,1920,m,uk,12.936716134756544,0.974739068971,1,1,"Lindsay, David,",Voyage To Arcturus,anatscifi | stew | chifantasy | teamred
mdp.39015000541717,1885,1885,1839,1885,m,uk,25.45931543854763,0.928970337043,0,1,"Pater, Walter,",Marius the Epicurean,random | teamred
mdp.39015001553547,1912,1915,1876,1912,m,us,13.681614520694488,0.949755137249,1,1,"London, Jack,",The scarlet plague,anatscifi | stew | teamblack
mdp.39015004200997,1818,1891,1797,1818,f,uk,17.41334240889707,0.291827617549,1,1,"Shelley, Mary Wollstonecr",Frankenstein,stangothic | stew | teamred | femscifi
mdp.39015004307362,1870,1873,1828,1870,m,fr,14.706082066322459,0.976990253413,1,1,"Verne, Jules,",Twenty thousand leagues u,anatscifi | teamred
mdp.39015007007282,1889,1889,1834,1889,m,us,16.560190351599854,0.996544216333,1,1,"Stockton, Frank Richard,",The great war syndicate,anatscifi | teamred
mdp.39015010330341,1877,1877,1822,1877,f,uk,19.070649311394334,0.998023677504,1,1,"Cobbe, Frances Power,",The age of science,femscifi | stew | teamred
mdp.39015030365178,1903,1904,1842,1903,m,fr,17.008341808410073,0.258456322689,0,1,"Lafargue, Paul,",The sale of an appetite,random | teamblack
mdp.39015031235545,1920,1920,1861,1920,m,uk,13.427813489381641,0.0188995463018,0,1,"Hewlett, Maurice,",The light heart,random | teamred
mdp.39015031332862,1913,1913,1873,1913,m,uk,13.668843711988323,0.592795925771,1,1,"Beresford, J. D.",Goslings,anatscifi | teamred
mdp.39015051156498,1826,1826,1798,1826,m,uk,24.052540584639956,0.311640467218,0,1,"Banim, John,",Tales,random | teamred
mdp.39015059642994,1886,1903,1850,1886,m,uk,15.702833202603358,0.358585950863,1,1,"Stevenson, Robert Louis,",Strange case of Dr. Jekyl,anatscifi | stew | pbgothic | teamred
mdp.39015062658789,1881,1881,1844,1881,f,us,18.033912493786435,0.0288088932016,0,1,"Sidney, Margaret,",Five little Peppers and h,random | teamblack
mdp.39015063941135,1907,1907,1850,1907,f,us,15.956637857705239,0.293860098588,0,1,"Murfree, Mary Noailles,",The windfall;,random | teamred
mdp.39015063949229,1894,1894,1862,1894,m,uk,13.062884146810083,0.0530944907161,0,1,"Scott, Hugh Stowell,",With edged tools;,random | teamblack
mdp.39015066036578,1889,1896,1835,1889,m,us,15.518650775010194,0.359205750011,1,1,"Twain, Mark,",A Connecticut Yankee in K,anatscifi | stew | teamblack
mdp.39015078569723,1880,1880,1836,1880,m,uk,16.80306930489657,0.313206927571,1,1,"Greg, Percy,",Across the zodiac,anatscifi | teamred
njp.32101013621246,1887,1906,1841,1887,m,uk,21.2678696477483,0.430096579885,1,1,"Hudson, W. H.",A crystal age,anatscifi | teamred
njp.32101021206436,1901,1901,1866,1901,m,uk,12.609045809391421,0.997092476002,1,1,"Wells, H. G.",The first men in the moon,anatscifi | locscifi | teamblack
njp.32101063580995,1903,1903,1866,1903,m,us,16.55414279309388,0.148042943377,0,1,"Isham, Frederic Stewart,",Under the rose,random | teamred
njp.32101067641678,1878,1878,1812,1878,m,ge,13.881683189988054,0.0122196927779,0,1,"Auerbach, Berthold,",Landolin,random | teamred
njp.32101067645505,1836,1836,1772,1836,f,us,18.17988039381436,0.0161857336914,1,1,"Griffith, Mary,","Camperdown, or, News from",locscifi | teamblack
njp.32101068138443,1892,1892,1851,1892,m,us,15.848283272717136,0.986740615904,1,1,"Bradshaw, William R.",The goddess of Atvatabar,locscifi | teamblack
nnc1.cu01664417,1900,1917,1869,1900,m,us,14.38580552918027,0.01173431987,0,1,"Tarkington, Booth,",Monsieur Beaucaire,random | teamblack
nyp.33433039680552,1890,1890,1831,1890,m,us,15.88657155226521,0.961068637909,1,1,"Donnelly, Ignatius,",C?sar's column,anatscifi | teamred
nyp.33433074818778,1880,1880,1844,1880,m,us,18.775285255677108,0.982213064693,1,1,"Cowan, Frank,",Revi-Lona,locscifi | teamblack
nyp.33433074850870,1904,1904,1870,1904,m,uk,13.660645425733172,0.78752879351,1,1,"Harris-Burland, J. B.",The Princess Thora,locscifi | teamred
nyp.33433074850961,1905,1905,0,1905,m,us,17.578778187757248,0.16978832822,1,1,"Harper, Vincent.",The mortgage on the brain,anatscifi | stew | teamblack
nyp.33433074857248,1905,1909,1879,1905,m,uk,13.197069047880069,0.0315837107923,0,1,"Gibbon, Perceval,",Salvator,random | teamblack
nyp.33433074864889,1888,1888,1836,1888,m,uk,15.77742383920451,0.13933174904,0,1,"Goodman, E. J.",Too curious,random | supernatural | teamred
nyp.33433074866413,1898,1908,1865,1898,m,uk,14.281603356743275,0.12450786236,0,1,"Kipling, Rudyard,",The day's work,random | teamred
nyp.33433074870282,1907,1907,1861,1907,m,uk,14.569422944386913,0.0132359329165,0,1,"Hewlett, Maurice,",The stooping lady,random | teamred
nyp.33433074878889,1837,1837,1797,1837,m,uk,19.538112804929117,0.0436612966269,0,1,"Lover, Samuel,",Rory O'More,random | teamblack
nyp.33433074880075,1871,1871,1837,1871,f,uk,17.755305999208254,0.00876352012928,0,1,"Marryat, Florence,",Her lord and master,random | teamblack
nyp.33433074897426,1896,1913,1864,1896,m,uk,15.671741812778,0.024815618102,0,1,"Merrick, Leonard,",This stage of fools,random | teamred
nyp.33433074926712,1920,1920,1867,1920,m,uk,15.07488882262774,0.0283430458216,0,1,"Benson, E. F.","""Queen Lucia""",random | teamred
nyp.33433074939723,1888,1888,1836,1888,m,uk,14.757639363480635,0.694752169748,1,1,"Besant, Walter,",The inner house,anatscifi | stew | teamblack
nyp.33433074954656,1902,1902,0,1902,m,us,15.968508737582304,0.409947980233,1,1,"Owen, Harle Oren.",Welsh rarebit tales,locscifi | teamred
nyp.33433074955331,1777,1777,0,1777,f,uk,19.153016333942332,0.0103301753224,0,1,Henrietta.,Letters from Henrietta to,random | teamblack
nyp.33433075727168,1893,1893,1866,1893,m,uk,14.049661985166782,0.940752938314,1,1,"Fawcett, E. Douglas",Hartmann the anarchist,anatscifi | teamblack
nyp.33433075737753,1890,1891,1848,1890,m,ah,14.124968258189693,0.0334972882126,0,1,"Franzos, Karl Emil,",Judith Trachtenberg,random | teamred
nyp.33433075746812,1920,1920,1892,1920,m,uk,13.874406559055794,0.779405881405,1,1,"Shanks, Edward,",The people of the ruins,anatscifi | stew | teamblack
nyp.33433075746895,1909,1911,1851,1909,m,us,15.943418897216182,0.996914396519,1,1,"Serviss, Garrett Putman,",A Columbus of space,anatscifi | locscifi | teamblack
nyp.33433075761720,1888,1888,1838,1888,m,uk,13.165255748012028,0.0127882968808,0,1,"Farjeon, B. L.",Miser Farebrother,random | teamblack
nyp.33433075766463,1908,1908,1867,1908,f,uk,15.6726858838771,0.0194938179587,0,1,"Perrin, Alice,",The stronger claim,random | teamred
nyp.33433075768253,1826,1826,1785,1826,m,uk,27.578316275487875,0.78207307085,0,1,"Wilkins, George,",The convert,random | teamblack
nyp.33433075818611,1876,1878,1842,1876,f,fr,15.915895144373636,0.0360840184475,0,1,"Gr?ville, Henry,",Marrying off a daughter,random | teamred
nyp.33433075827018,1893,1894,1842,1893,m,fr,19.836321191185647,0.999960111092,1,1,"Flammarion, Camille,",Omega: the last days of t,anatscifi | teamblack
nyp.33433075843544,1892,1892,1833,1892,m,fr,16.58579126396519,0.00690936060663,0,1,"Theuriet, Andr?,",A young man of the period,random | teamred
nyp.33433076024060,1900,1900,1858,1900,m,us,15.724938974274588,0.97266066892,1,1,"Osborne, Duffield,",The secret of the crater,locscifi | stew | teamred
nyp.33433076056781,1891,1891,0,1891,m,,12.488963842880882,0.799774465445,1,1,"Ward, Herbert Dickinson,",A republic without a pres,locscifi | stew | teamblack
nyp.33433076060874,1865,1865,1801,1865,m,us,17.62134938239269,0.088813834435,0,1,"Murdoch, David.",The Royalist's daughter a,random | teamred
nyp.33433079897819,1892,1892,1842,1892,m,us,14.566401321254007,0.163708491203,0,1,"Bierce, Ambrose,",The monk and the hangman',random | teamblack
nyp.33433081958500,1771,1802,1740,1771,m,fr,17.31879699469686,0.793768688506,1,1,"Mercier, Louis-S?bastien,",Memoirs of the year two t,anatscifi | teamblack
nyp.33433082173273,1894,1894,1864,1894,m,us,17.769917704618226,0.898558512784,1,1,"Astor, John Jacob,",A journey in other worlds,anatscifi | stew | teamblack
uc1.31822033251729,1922,1922,1883,1922,m,au,16.07876655198399,0.0120439325527,0,1,"Forrest, Michael D",Father Justin,random | teamred
uc1.32106001959946,1904,1904,1866,1904,m,uk,13.07700789346146,0.921868851034,1,1,"Wells, H. G.",The food of the gods and ,anatscifi | locscifi | teamblack
uc1.32106002123104,1922,1922,1885,1922,m,us,15.12117870001603,0.0325247259223,0,1,"Lewis, Sinclair,",Babbitt,random | teamred
uc1.b117774,1886,1887,1828,1886,m,fr,13.960121853634707,0.966842811525,1,1,"Verne, Jules,",The clipper of the clouds,anatscifi | locscifi | teamred
uc1.b244810,1898,1898,1865,1898,m,uk,16.550140003627526,0.668514756368,1,1,"Shiel, M. P.",The yellow danger,anatscifi | teamblack
