,notrev,ratio,ratiomax,ratiomin,rev,year
29,0.2945357352913188,1.601687700673691,1.948388585815055,1.2970452045092453,0.4717542646249873,1880
30,0.29504572636862597,1.6641172074259936,2.005300121773773,1.3667099115034458,0.4909906702275317,1881
31,0.30165230816107835,1.6897687461176416,2.0452792926293903,1.372583837852763,0.5097226425248378,1882
32,0.31951999869606107,1.8277832434430372,2.2900000209878355,1.4285558393074596,0.5840132995616015,1883
33,0.3355355484090279,1.7359208253906597,2.167382028821069,1.3760178864609227,0.5824631461421074,1884
34,0.33744976632489077,1.6619637748137,2.1070203318604843,1.3161456584549833,0.5608292874513164,1885
35,0.36330139055217797,1.6366974237036163,2.0850119913133542,1.2939703346094282,0.594614449944691,1886
36,0.36530755860503733,1.649634155362351,2.069922163002371,1.3169690349490057,0.6026238258869033,1887
37,0.35747932922079895,1.7142087100992762,2.1492771787660128,1.3708687213769448,0.6127941798307402,1888
38,0.39137056811437126,1.5464337439188578,1.910294363042606,1.2566913532253023,0.6052286529087575,1889
39,0.39827744081603234,1.6224233950144573,2.035284431768066,1.3139837221023554,0.6461746376864168,1890
40,0.43074110623782874,1.5677555125141853,1.952743776157412,1.2349506083484476,0.6752967437708144,1891
41,0.4268839906387193,1.5780396030562192,1.9257792813601675,1.2525552009383454,0.6736398431385794,1892
42,0.4098024020901253,1.5878770668713542,1.982843584501591,1.2541764439266903,0.6507158362277035,1893
43,0.408085508831698,1.565376385483167,1.9586510408695899,1.2763351585832248,0.6388074187830224,1894
44,0.41707286803935817,1.5770566523068805,1.968017283119506,1.2669801957029203,0.6577475410381796,1895
45,0.4569905626860949,1.4466451880860773,1.782379087253653,1.155619126477022,0.6611031985105881,1896
46,0.4568877742891844,1.4949280613149196,1.8284075771853254,1.184033394258764,0.6830143546566191,1897
47,0.46475893443955774,1.4335372876301256,1.7576489556707708,1.1492104303755764,0.6662492622783509,1898
48,0.4808840441590676,1.3867216062157837,1.7074180650431419,1.1303132487651077,0.6668522941198041,1899
49,0.49026843548896326,1.3617799576482903,1.6688793775571438,1.1112889925712934,0.6676377293164539,1900
50,0.49096451743385144,1.3473863482507846,1.6558661102375483,1.089261104438093,0.6615188882659058,1901
51,0.5284463435615951,1.245250116062045,1.5222120025170225,1.0113402737417079,0.6580478706526397,1902
52,0.5254507827111883,1.1981480078333684,1.4843648955448265,0.9703088175131479,0.6295678085198944,1903
53,0.510992670137061,1.2375426989192564,1.5113404157431767,1.0047001339645971,0.6323752481293757,1904
54,0.5094098072046437,1.256731861554662,1.511141908954176,1.0284309703327896,0.6401915353024934,1905
55,0.5159718681550618,1.2153930792340621,1.5020428511413002,0.9722648077787746,0.6271086376351321,1906
56,0.527005527879273,1.1611583910000045,1.438501888345422,0.9326866750091587,0.6119368908004047,1907
57,0.5412205381179201,1.1446676324773732,1.4050350287597788,0.8991555731695293,0.6195176320155696,1908
58,0.5594073932858906,1.1312454653692883,1.4184276183936642,0.9036624972123835,0.6328270769487178,1909
59,0.5686886994684062,1.0800717588377153,1.3546289289627018,0.844261857966507,0.6142246038659743,1910
60,0.570050396596386,1.03382995576193,1.2849762388985082,0.8073549159155184,0.5893351762953124,1911
61,0.6157521514318932,0.9345871275425695,1.159175508796464,0.7542480550146653,0.5754740344848903,1912
62,0.6234973467095695,0.8870407510280534,1.1048719815020318,0.7055445916151143,0.5530675546892551,1913
63,0.6350221164173507,0.872141839643417,1.097314622724824,0.699975025351548,0.5538293568264844,1914
64,0.6379534941254047,0.8959483547220324,1.1117611028779963,0.701378796353368,0.5715733834508281,1915
65,0.5887372477371438,0.9197432433237532,1.1541438154148385,0.720167366787608,0.5414871056992606,1916
66,0.5813301677914535,0.8750168106975863,1.0889281410680625,0.6952618611867915,0.5086736693831704,1917
67,0.5807011493615213,0.9191455576181762,1.1250917585251838,0.7520627109657836,0.5337488817394113,1918
68,0.5748338707651799,0.9027755783214688,1.1223979701425821,0.7325403548064853,0.5189459801188038,1919
69,0.5706424263126783,0.908106582704412,1.1286931495521546,0.7247294182909624,0.5182041437049605,1920
70,0.5643852477196833,0.9431932227420396,1.1748209122056847,0.7671331891343077,0.5323243406647925,1921
71,0.5589085749944478,0.9948136135712927,1.2359175518053083,0.8249534843299033,0.5560098591462085,1922
72,0.5564337001528107,1.0065089775392606,1.2425800573767352,0.8215750807665164,0.560055514609193,1923
73,0.5580662614064735,1.0254667232373573,1.2849350638600838,0.832234248497948,0.572278380433819,1924
74,0.5790775126639754,0.9464402651030872,1.1681850270645544,0.7771352302339772,0.5480622746009293,1925
75,0.5495654123120705,1.001331742236116,1.223945640259728,0.815480063328965,0.550297291783155,1926
76,0.568069995935152,0.9789757735826732,1.212816226394385,0.8141502664859235,0.5561267637197214,1927
77,0.557765658338313,0.9357696194317471,1.1440494110061048,0.763664747241688,0.5219401578353411,1928
78,0.5410138866360359,0.970134723124111,1.1815901262143156,0.8033299958166297,0.5248563571179499,1929
79,0.5375179549937699,0.9800282948523666,1.1936154249108404,0.807289730640878,0.5267828048850755,1930
80,0.5201862967520181,1.0103890561897588,1.2125573646031376,0.8365250490059211,0.5255905414181173,1931
81,0.49431923489265217,1.0664443289181043,1.2911542749735547,0.8933448511374027,0.5271639447264052,1932
82,0.5092031611429576,1.0809995752357904,1.316970352738593,0.8928237283777883,0.5504484009042588,1933
83,0.5135641194543381,1.0930800036993762,1.3319990494164584,0.9037684142053032,0.5613666695930147,1934
84,0.5148359760193483,1.0410248031335674,1.258984194685438,0.8546717556632164,0.5359570205816201,1935
85,0.5139182883222755,1.048165378128598,1.261668560678356,0.8519452911447835,0.5386713570065197,1936
86,0.5257670475355529,1.0278005743942114,1.2560888332328026,0.8501219005187043,0.5403836734545899,1937
87,0.5344382511337287,0.9829550514208502,1.2077510947595578,0.8063766131615083,0.5253287786244235,1938
88,0.5296149137031972,1.0100444069827115,1.2038689839551602,0.8193595709824228,0.5349345814405457,1939
89,0.533213976623287,1.012994162744955,1.238949874026107,0.8228576073606026,0.5401426458134146,1940
90,0.5447863482142443,0.9700025080888803,1.165809486035164,0.8078836284578933,0.5284441241403991,1941
91,0.5162616816827549,0.9690347342889,1.189700209355623,0.7834145475546802,0.500275501532989,1942
92,0.5187136456370787,0.9484641443249264,1.1470681669753087,0.7711907228947384,0.49198129405883495,1943
93,0.5334432885924835,0.9038868392741978,1.1254735486851628,0.7250249153796776,0.4821723680578936,1944
94,0.5115146847716204,0.9667951503605209,1.207053680219761,0.7786767336714002,0.4945299165753932,1945
95,0.5226438982268213,0.9009991346302191,1.1222192904478046,0.7142402259968414,0.47090170002213033,1946
96,0.485396551413145,0.9237199419372693,1.171597006794454,0.7321873374810198,0.44837047428790106,1947
97,0.47898504368592054,0.97404774163185,1.2533930563211884,0.7517946579482594,0.46655430007770393,1948
